portal,id_aviso,url,fecha_scraping,operacion,tipo_propiedad,precio_valor,precio_moneda,precio_texto,expensas_valor,expensas_moneda,direccion,calle,altura,piso,barrio,barrio_raw,comuna,localidad,latitud,longitud,sup_total_m2,sup_cubierta_m2,ambientes,dormitorios,banos,cocheras,antiguedad_anios,es_a_estrenar,precio_m2,titulo,descripcion,detalles,amenities,pileta,parrilla,gimnasio,sum,losa_radiante,aire_acondicionado,apto_credito,apto_profesional,cochera_txt,baulera,seguridad,luminoso,balcon,a_reciclar,reciclado,credito_uva,frente,amoblado,patio_jardin,ascensor,profesional_renta
remax,891f21a5-8a1c-4f51-8198-ec7c69db6e95,https://www.remax.com.ar/listings/alquiler-monoambiente-flores-excelente-ubicacion,2026-08-13T22:38:12+00:00,alquiler,departamento_estandar,500000.0,ARS,ARS 500000.0,185000.0,ARS,Juan Bautista Alberdi 2600,Juan Bautista Alberdi,2600,,flores,Flores,7.0,Capital Federal,-34.63225138347,-58.465487479771,38.0,33.0,1.0,,1,,,,13157.89,Alquiler Monoambiente Flores excelente ubicacion,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,89178233-ae43-489f-b689-2eab67aff29d,https://www.remax.com.ar/listings/departamento-de-2-ambientes-en-alquiler-san-telmo-1,2026-08-13T22:38:12+00:00,alquiler,departamento_estandar,685000.0,ARS,ARS 685000.0,100000.0,ARS,Perú 1200,Perú,1200,,san telmo,San Telmo,1.0,Capital Federal,-34.6223514,-58.3742217,32.0,32.0,2.0,,1,,,,21406.25,DEPARTAMENTO DE 2 AMBIENTES EN ALQUILER SAN TELMO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,8910458b-06c6-4116-b31d-bf0dbd2e453b,https://www.remax.com.ar/listings/alquiler-2-amb-palermo-todo-luz,2026-08-13T22:38:12+00:00,alquiler,departamento_estandar,550000.0,ARS,ARS 550000.0,280000.0,ARS,Santos Dumont 2400,Santos Dumont,2400,,palermo,Palermo,14.0,Capital Federal,-34.573906,-58.43942,33.5,32.0,2.0,,1,,,,16417.91,"Alquiler 2 amb. Palermo, todo luz",,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
remax,890b2155-a7e7-4201-9c3c-bc1bb27752c4,https://www.remax.com.ar/listings/alquiler-dpto-4-amb-balcon-cochera-almagro,2026-08-13T22:38:12+00:00,alquiler,departamento_estandar,1980000.0,ARS,ARS 1980000.0,240000.0,ARS,Avenida Ángel Gallardo 0,Avenida Ángel Gallardo,0,,almagro,Almagro,5.0,Capital Federal,-34.6026084,-58.432908,79.0,79.0,4.0,,1,1.0,,,25063.29,Alquiler Dpto 4 Amb Balcón Cochera Almagro,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
remax,88f547b7-fac7-4df4-bf55-666cdda05789,https://www.remax.com.ar/listings/alquiler-departamento-3-ambientes-con-patio,2026-08-13T22:38:12+00:00,alquiler,departamento_estandar,1200000.0,ARS,ARS 1200000.0,3000.0,ARS,Humboldt 1900,Humboldt,1900,,palermo,Palermo Hollywood,14.0,Capital Federal,-34.583196814391,-58.433495163918,94.0,70.0,3.0,,1,,,,12765.96,ALQUILER DEPARTAMENTO 3 AMBIENTES CON PATIO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
remax,88bff821-e844-4dfd-a9ca-30e5c5dbd268,https://www.remax.com.ar/listings/alquiler-monoambiente-divisible-villa-del-parque,2026-08-13T22:38:12+00:00,alquiler,departamento_estandar,700000.0,ARS,ARS 700000.0,230000.0,ARS,Santo Tomé 2900,Santo Tomé,2900,,villa del parque,Villa del Parque,11.0,Capital Federal,-34.6051819,-58.4872774,45.4,38.82,1.0,,1,,,,15418.5,ALQUILER MONOAMBIENTE DIVISIBLE VILLA DEL PARQUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,88a14cf5-d089-4ca2-931d-1d1f015e6c9c,https://www.remax.com.ar/listings/alquier-dpto-2-ambientes-palermo-balcon-amenities,2026-08-13T22:38:12+00:00,alquiler,departamento_estandar,750.0,USD,USD 750.0,240000.0,ARS,Raúl Scalabrini Ortiz 3300,Raúl Scalabrini Ortiz,3300,,palermo,Palermo Nuevo,14.0,Capital Federal,-34.578762,-58.4087104,48.9,45.88,2.0,,1,,,,15.34,Alquier dpto 2 ambientes Palermo Balcon Amenities,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,8879a7c7-dd40-4bc1-8a75-4d18409cfc80,https://www.remax.com.ar/listings/alquiler-comercial-oficinas-con-deposito-chacarita,2026-08-13T22:38:15+00:00,alquiler,oficina,42581.0,USD,USD 42581.0,0.0,ARS,Avenida Dorrego 700,Avenida Dorrego,700,,chacarita,Chacarita,15.0,Capital Federal,-34.5926045,-58.4484257,2400.0,2400.0,,,0,,,,17.74,ALQUILER COMERCIAL OFICINAS CON DEPOSITO CHACARITA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,885c3f35-451b-4459-9786-b54d2667e200,https://www.remax.com.ar/listings/alquiler-triplex-terraza-y-cochera-villa-crespo,2026-08-13T22:38:15+00:00,alquiler,departamento_duplex,1700000.0,ARS,ARS 1700000.0,340000.0,ARS,Darwin 1100,Darwin,1100,,villa crespo,Villa Crespo,15.0,Capital Federal,-34.5904966,-58.4404157,86.9,50.5,2.0,,1,1.0,,,19562.72,Alquiler Triplex Terraza y Cochera Villa Crespo,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
remax,885abc5e-9cae-4ec4-8523-a70abde33d2d,https://www.remax.com.ar/listings/alquiler-monoambiente-con-balcon-palermo-1,2026-08-13T22:38:15+00:00,alquiler,departamento_monoambiente,650000.0,ARS,ARS 650000.0,200000.0,ARS,Avenida Raúl Scalabrini Ortiz 1200,Avenida Raúl Scalabrini Ortiz,1200,,palermo,Palermo,14.0,Capital Federal,-34.5930875,-58.4287367,35.58,32.46,1.0,,1,,,,18268.69,ALQUILER MONOAMBIENTE CON BALCON - PALERMO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,88573f84-46f2-4d39-99c0-9384b81a8eef,https://www.remax.com.ar/listings/alquiler-departamento-con-terraza-en-saavedra,2026-08-13T22:38:15+00:00,alquiler,departamento_duplex,1200.0,USD,USD 1200.0,240000.0,ARS,Roque Pérez 4200,Roque Pérez,4200,,saavedra,Saavedra,12.0,Capital Federal,-34.5492698,-58.4826934,104.0,60.0,2.0,,1,,,,11.54,Alquiler departamento con terraza en Saavedra!,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,884a7b90-4791-4ae5-9758-4d8855d5589c,https://www.remax.com.ar/listings/alquiler-depto-2-amb-con-balcon-corrido-y-cochera,2026-08-13T22:38:15+00:00,alquiler,departamento_estandar,1000.0,USD,USD 1000.0,561000.0,ARS,Costa Rica 4100,Costa Rica,4100,,palermo,Palermo,14.0,Capital Federal,-34.5916611,-58.422215,54.07,46.31,2.0,,1,1.0,,,18.49,ALQUILER DEPTO 2 AMB CON BALCON CORRIDO Y COCHERA,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
remax,8836cbae-df22-46df-ab60-a233c657273b,https://www.remax.com.ar/listings/alquiler-1-ambiente-y-1-2-balcon-excel-ubicacion,2026-08-13T22:38:15+00:00,alquiler,departamento_monoambiente,500000.0,ARS,ARS 500000.0,0.0,ARS,Fray Luis Beltrán 0,Fray Luis Beltrán,0,,flores,Flores,7.0,Capital Federal,-34.62488,-58.4590252,33.25,33.25,1.0,,1,,,,15037.59,"ALQUILER 1 AMBIENTE Y 1/2, BALCON, EXCEL UBICACION",,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,88228991-3acf-428b-aa7d-9e9faae71d4a,https://www.remax.com.ar/listings/alquiler-depto-2-amb-balcon-corrido-saavedra,2026-08-13T22:38:15+00:00,alquiler,departamento_estandar,850000.0,ARS,ARS 850000.0,180000.0,ARS,Superi 3600,Superi,3600,,saavedra,Saavedra,12.0,Capital Federal,-34.553154493556,-58.478572368294,43.77,37.25,2.0,,1,,,,19419.69,Alquiler Depto. 2 Amb. Balcón Corrido. Saavedra,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,881bbef2-e163-4fb3-a027-4219cc7d1dc7,https://www.remax.com.ar/listings/alquiler-ph-2-ambientes-en-flores,2026-08-13T22:38:15+00:00,alquiler,ph,720000.0,ARS,ARS 720000.0,0.0,ARS,Primera Junta 3400,Primera Junta,3400,,flores,Flores,7.0,Capital Federal,-34.6440217,-58.465336,51.0,51.0,2.0,,1,,,,14117.65,ALQUILER PH 2 AMBIENTES EN FLORES,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,880117c2-c9b9-4092-a030-b90e3a6fa082,https://www.remax.com.ar/listings/alquiler-depto-2-amb-las-canitas,2026-08-13T22:38:15+00:00,alquiler,departamento_estandar,500.0,USD,USD 500.0,270000.0,ARS,Olleros 1800,Olleros,1800,,palermo,Palermo,14.0,Capital Federal,-34.5657673,-58.4385197,39.74,39.74,2.0,,1,,,,12.58,Alquiler Depto 2 Amb Las Cañitas,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,87dd7123-8bbb-4caa-a58a-870ee90b4334,https://www.remax.com.ar/listings/departamento-3-ambientes-con-balcon-velez-sarfield,2026-08-13T22:38:15+00:00,alquiler,departamento_estandar,750000.0,ARS,ARS 750000.0,160000.0,ARS,Avenida Gaona 4800,Avenida Gaona,4800,,velez sarsfield,Velez Sarsfield,10.0,Capital Federal,-34.6282572,-58.4915583,62.63,59.0,3.0,,1,,,,11975.09,DEPARTAMENTO 3 AMBIENTES CON BALCON VELEZ SARFIELD,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,87d99fd1-76e4-45ba-a83d-079871f38416,https://www.remax.com.ar/listings/alquiler-depto-pb-de-3-amb-en-recoleta,2026-08-13T22:38:15+00:00,alquiler,departamento_estandar,850.0,USD,USD 850.0,150000.0,ARS,Avenida del Libertador 1100,Avenida del Libertador,1100,,recoleta,Recoleta,2.0,Capital Federal,-34.585539,-58.3885139,50.0,40.0,3.0,,1,,,,17.0,Alquiler depto PB de 3 amb en Recoleta.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,87c3257b-f9f6-45cb-9af1-3c52c86019bf,https://www.remax.com.ar/listings/alquiler-monoambiente-a-estrenar-en-nunez,2026-08-13T22:38:15+00:00,alquiler,departamento_estandar,650000.0,ARS,ARS 650000.0,140000.0,ARS,Moldes 3100,Moldes,3100,,nunez,Nuñez,13.0,Capital Federal,-34.554349418358,-58.467396860942,33.0,30.0,1.0,,1,,,,19696.97,"ALQUILER MONOAMBIENTE A ESTRENAR EN ""NUÑEZ""",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,87bef743-41d0-417d-a540-2e2e4ae6c425,https://www.remax.com.ar/listings/alquiler-monoambiente-con-amenities-en-caballito,2026-08-13T22:38:18+00:00,alquiler,departamento_estandar,650000.0,ARS,ARS 650000.0,230000.0,ARS,Doctor Nicolás Repetto 1000,Doctor Nicolás Repetto,1000,,caballito,Caballito,6.0,Capital Federal,-34.6096009,-58.4480588,36.0,33.0,1.0,,1,,,,18055.56,ALQUILER MONOAMBIENTE CON AMENITIES EN CABALLITO,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,87bccb99-f3d4-4135-ab75-c5b6f6036564,https://www.remax.com.ar/listings/alquiler-local-comercial-recoleta-1,2026-08-13T22:38:18+00:00,alquiler,local,1500.0,USD,USD 1500.0,0.0,ARS,Charcas 3000,Charcas,3000,,recoleta,Recoleta,2.0,Capital Federal,-34.5927721,-58.4094206,52.5,52.5,,,1,,,,28.57,ALQUILER LOCAL COMERCIAL RECOLETA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,87abd169-3807-4834-985b-368914f0d9ad,https://www.remax.com.ar/listings/departamento-en-alquiler-palermo-2-ambientes,2026-08-13T22:38:18+00:00,alquiler,departamento_estandar,650000.0,ARS,ARS 650000.0,141329.0,ARS,Avenida Santa Fe 4800,Avenida Santa Fe,4800,,palermo,Palermo Hollywood,14.0,Capital Federal,-34.577923,-58.427955,34.0,34.0,2.0,,1,,,,19117.65,DEPARTAMENTO EN ALQUILER PALERMO 2 AMBIENTES,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,879304f3-45ac-40d5-a0f4-a29dd3435657,https://www.remax.com.ar/listings/depto-alquiler-2-ambientes-con-balcon-belgrano,2026-08-13T22:38:18+00:00,alquiler,departamento_estandar,800000.0,ARS,ARS 800000.0,240000.0,ARS,Amenábar 2200,Amenábar,2200,,belgrano,Belgrano,13.0,Capital Federal,-34.5616313,-58.4601413,42.0,39.0,2.0,,1,,,,19047.62,DEPTO ALQUILER 2 AMBIENTES CON BALCON BELGRANO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,8757a30e-6b58-4ab0-a1bf-a0555db4a0b4,https://www.remax.com.ar/listings/depto-2-amb-alquiler-nunez-luminoso,2026-08-13T22:38:18+00:00,alquiler,departamento_estandar,750000.0,ARS,ARS 750000.0,227000.0,ARS,Campos Salles 2100,Campos Salles,2100,,nunez,Nuñez,13.0,Capital Federal,-34.5507697,-58.4635625,42.56,42.56,2.0,,1,,,,17622.18,Depto 2 Amb Alquiler Núñez Luminoso,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
remax,87454591-8b01-4804-870a-36e1f14bdae7,https://www.remax.com.ar/listings/depto-3-amb-alquiler-villa-devoto-frente-balcon,2026-08-13T22:38:18+00:00,alquiler,departamento_estandar,950000.0,ARS,ARS 950000.0,0.0,ARS,Allende 3800,Allende,3800,,villa devoto,Villa Devoto,11.0,Capital Federal,-34.6062282,-58.5194713,72.11,62.46,3.0,,1,,,,13174.32,Depto 3 amb alquiler villa devoto frente balcón,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,86c47056-c182-4361-88b9-8f23a84fd7ee,https://www.remax.com.ar/listings/alquiler-2-amb-con-balcon-terraza-en-almagro,2026-08-13T22:38:22+00:00,alquiler,departamento_estandar,700000.0,ARS,ARS 700000.0,300000.0,ARS,Castro Barros 600,Castro Barros,600,,almagro,Almagro,5.0,Capital Federal,-34.6198728,-58.4193643,61.22,45.53,2.0,,1,,,,11434.17,ALQUILER 2 Amb con Balcón Terraza en Almagro,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,8672391f-0c5d-4a58-8294-ad5c27e1f8b1,https://www.remax.com.ar/listings/alquiler-2-ambientes-villa-crespo-patio-y-cochera,2026-08-13T22:38:22+00:00,alquiler,departamento_estandar,1200000.0,ARS,ARS 1200000.0,166000.0,ARS,Hidalgo 1700,Hidalgo,1700,,villa crespo,Villa Crespo,15.0,Capital Federal,-34.6013918,-58.4461189,79.0,50.0,2.0,,1,1.0,,,15189.87,Alquiler 2 AMBIENTES VILLA CRESPO PATIO y COCHERA,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
remax,864ccd41-1e09-463b-bb18-52cdcda3d078,https://www.remax.com.ar/listings/alquiler-2-ambientes-en-caballito-exc-ubicacion,2026-08-13T22:38:22+00:00,alquiler,departamento_estandar,595000.0,ARS,ARS 595000.0,110000.0,ARS,Yerbal 600,Yerbal,600,,caballito,Caballito,6.0,Capital Federal,-34.6185227,-58.4400394,25.26,25.26,2.0,,1,,,,23555.03,ALQUILER 2 AMBIENTES EN CABALLITO EXC. UBICACION,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,85ee563f-b0dc-4b5b-8367-e9da84c57860,https://www.remax.com.ar/listings/2-amb-a-estrenar-amenities-torre-hub-nunez,2026-08-13T22:38:22+00:00,alquiler,departamento_estandar,1200000.0,ARS,ARS 1200000.0,390000.0,ARS,Avenida Cabildo 3700,Avenida Cabildo,3700,,nunez,Nuñez,13.0,Capital Federal,-34.548134,-58.4685617,53.84,48.0,2.0,,1,,,,22288.26,2 AMB A ESTRENAR - AMENITIES - TORRE HUB NUÑEZ,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,85c0eb43-cf91-4860-b81d-893314ea66f0,https://www.remax.com.ar/listings/alquiler-ph-monoambiente-con-patio-refaccionado,2026-08-13T22:38:25+00:00,alquiler,ph,500000.0,ARS,ARS 500000.0,50000.0,ARS,Famatina 3600,Famatina,3600,,parque patricios,Parque Patricios,4.0,Capital Federal,-34.6467242,-58.413273,25.0,21.0,1.0,,1,,,,20000.0,Alquiler PH Monoambiente con patio refaccionado,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
remax,85bc8a37-c184-4790-b635-ead08d0573ba,https://www.remax.com.ar/listings/alquiler-casa-4-ambientes-patio,2026-08-13T22:38:25+00:00,alquiler,ph,1600000.0,ARS,ARS 1600000.0,0.0,ARS,Manuela Pedraza 2400,Manuela Pedraza,2400,,nunez,Nuñez,13.0,Capital Federal,-34.5517065,-58.4665509,95.0,79.0,4.0,,1,,,,16842.11,ALQUILER CASA 4 AMBIENTES PATIO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
remax,85ae162f-26e7-4419-8a60-eab8c9d3c729,https://www.remax.com.ar/listings/dos-amb-en-recoleta-ideal-estudiantes-zona-segura,2026-08-13T22:38:25+00:00,alquiler,departamento_estandar,670000.0,ARS,ARS 670000.0,117000.0,ARS,French 2400,French,2400,,recoleta,Recoleta,2.0,Capital Federal,-34.5909789,-58.3992187,30.0,30.0,2.0,,1,,,,22333.33,"Dos amb en Recoleta,ideal estudiantes, zona segura",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,85a1d9e1-1233-4e37-bad0-4349247e9781,https://www.remax.com.ar/listings/alquiler-monoambiente-dividido-con-amplio-patio,2026-08-13T22:38:25+00:00,alquiler,departamento_monoambiente,650000.0,ARS,ARS 650000.0,222600.0,ARS,Aizpurúa 3400,Aizpurúa,3400,,villa urquiza,Villa Urquiza,12.0,Capital Federal,-34.5688869,-58.5029632,48.63,30.4,1.0,,1,,,,13366.23,ALQUILER MONOAMBIENTE DIVIDIDO CON AMPLIO PATIO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
remax,8561d206-0ad5-48e2-9ca2-924e35e24a98,https://www.remax.com.ar/listings/alquiler-oficinas-en-bloque-microcentro-171-m2,2026-08-13T22:38:25+00:00,alquiler,oficina,1600000.0,ARS,ARS 1600000.0,1630000.0,ARS,25 de Mayo 400,25 de Mayo,400,,san nicolas,San Nicolás,1.0,Capital Federal,-34.6025711,-58.3710095,171.0,171.0,,,3,,,,9356.73,ALQUILER OFICINAS EN BLOQUE –MICROCENTRO- 171 M2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,8559885d-832f-49d3-9352-56f130c3d4dd,https://www.remax.com.ar/listings/monoambiente-a-estrenar-con-balcon-y-amenities,2026-08-13T22:38:25+00:00,alquiler,departamento_monoambiente,800000.0,ARS,ARS 800000.0,206000.0,ARS,Pacheco 3100,Pacheco,3100,,villa urquiza,Villa Urquiza,12.0,Capital Federal,-34.5668744,-58.4895345,42.05,37.05,1.0,,1,,,,19024.97,Monoambiente a estrenar con balcon y amenities,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,8538615d-7c26-4408-9684-a0242357e93c,https://www.remax.com.ar/listings/alquiler-dpto-2-amb-villa-del-parque-apto-prof,2026-08-13T22:38:25+00:00,alquiler,departamento_estandar,700000.0,ARS,ARS 700000.0,125000.0,ARS,Cuenca 3400,Cuenca,3400,,villa del parque,Villa del Parque,11.0,Capital Federal,-34.596753666213,-58.498163223267,35.0,35.0,2.0,,1,,,,20000.0,ALQUILER DPTO 2 AMB VILLA DEL PARQUE APTO PROF,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,8525d293-4c06-49f3-a6a6-e59f0ffa175f,https://www.remax.com.ar/listings/monoambiente-recoleta-con-balcon-apto-profesiona,2026-08-13T22:38:25+00:00,alquiler,departamento_monoambiente,650000.0,ARS,ARS 650000.0,160000.0,ARS,Montevideo 900,Montevideo,900,,recoleta,Recoleta,2.0,Capital Federal,-34.5978343,-58.38958,48.75,43.14,1.0,,1,,,,13333.33,"MONOAMBIENTE RECOLETA CON BALCON , APTO PROFESIONA",,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,851eeb1e-81e4-451b-910d-5a4135610ea2,https://www.remax.com.ar/listings/alquiler-monoamb-cocina-indep-y-balcon-almagro,2026-08-13T22:38:29+00:00,alquiler,departamento_monoambiente,550000.0,ARS,ARS 550000.0,82000.0,ARS,Virrey Liniers 0,Virrey Liniers,0,,almagro,Almagro,5.0,Capital Federal,-34.6116708,-58.4156766,25.15,25.15,1.0,,1,,,,21868.79,"ALQUILER MONOAMB., COCINA INDEP y BALCON - ALMAGRO",,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,84fb5d7a-64db-4af1-abfb-815d5155299f,https://www.remax.com.ar/listings/alquiler-departamento-3-ambientes-flores,2026-08-13T22:38:29+00:00,alquiler,departamento_estandar,780000.0,ARS,ARS 780000.0,89000.0,ARS,Avenida Juan Bautista Alberdi 2300,Avenida Juan Bautista Alberdi,2300,,flores,Flores,7.0,Capital Federal,-34.629606106028,-58.461685180664,45.0,43.0,3.0,,1,,,,17333.33,ALQUILER DEPARTAMENTO 3 AMBIENTES FLORES,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,84dbcb8e-7dcb-4740-9a98-64829e525451,https://www.remax.com.ar/listings/alquiler-monoambiente-balcon-villa-urquiza,2026-08-13T22:38:29+00:00,alquiler,departamento_estandar,600000.0,ARS,ARS 600000.0,120000.0,ARS,Pacheco 2800,Pacheco,2800,,villa urquiza,Villa Urquiza,12.0,Capital Federal,-34.5695993,-58.486794,33.0,30.0,1.0,,1,,,,18181.82,ALQUILER MONOAMBIENTE BALCÓN VILLA URQUIZA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,84cc8e38-5273-4e86-82b5-a589c1b69c9c,https://www.remax.com.ar/listings/alquiler-ph-monoambiente-con-patio-pb-nunez,2026-08-13T22:38:29+00:00,alquiler,ph,600000.0,ARS,ARS 600000.0,50000.0,ARS,Grecia 3400,Grecia,3400,,nunez,Nuñez,13.0,Capital Federal,-34.5475212,-58.4626964,28.0,22.0,1.0,,1,,,,21428.57,ALQUILER PH MONOAMBIENTE CON PATIO PB NUÑEZ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
remax,84b4d810-fddf-40e8-bc22-1224c0958135,https://www.remax.com.ar/listings/2-ambientes-san-telmo,2026-08-13T22:38:29+00:00,alquiler,departamento_estandar,750000.0,ARS,ARS 750000.0,120000.0,ARS,Estados Unidos 300,Estados Unidos,300,,san telmo,San Telmo,1.0,Capital Federal,-34.6185064,-58.3707449,30.0,28.0,2.0,,1,,,,25000.0,2 Ambientes San telmo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,84960f23-0acf-4b35-a36f-194fc0b6b169,https://www.remax.com.ar/listings/alquiler-edificio-entero-multiuso-exc-ubicacion,2026-08-13T22:38:29+00:00,alquiler,edificio,22000.0,USD,USD 22000.0,,ARS,Avenida Belgrano 500,Avenida Belgrano,500,,monserrat,Monserrat,1.0,Capital Federal,-34.6127377,-58.3740119,2160.0,2074.0,,,0,,,,10.19,ALQUILER EDIFICIO ENTERO MULTIUSO EXC UBICACION,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,848c6f40-51c7-4631-9842-670fd4e1a6a0,https://www.remax.com.ar/listings/departamento-en-alquiler-monoambiente,2026-08-13T22:38:29+00:00,alquiler,departamento_estandar,400000.0,ARS,ARS 400000.0,185000.0,ARS,San Luis 2900,San Luis,2900,,balvanera,Balvanera,3.0,Capital Federal,-34.5995487,-58.4067921,23.0,23.0,1.0,,1,,,,17391.3,DEPARTAMENTO EN ALQUILER MONOAMBIENTE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,84585d78-a4ee-4fdf-9c74-30383c7ada41,https://www.remax.com.ar/listings/local-en-alquiler-comercial-en-almagro,2026-08-13T22:38:29+00:00,alquiler,local,700000.0,ARS,ARS 700000.0,150000.0,ARS,Tucumán 3400,Tucumán,3400,,almagro,Almagro,5.0,Capital Federal,-34.5998664,-58.4144378,47.49,41.96,,,1,,,,14739.95,Local en Alquiler Comercial en Almagro,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,843e18a8-5b76-463a-b042-d72eec4e0912,https://www.remax.com.ar/listings/oficina-alquiler-seguridad-excelente-estado-aaa,2026-08-13T22:38:32+00:00,alquiler,oficina,1750000.0,ARS,ARS 1750000.0,550000.0,ARS,Avenida Córdoba 2000,Avenida Córdoba,2000,,recoleta,Barrio Norte,2.0,Capital Federal,-34.5995934,-58.3965648,117.0,117.0,,,2,,,,14957.26,Oficina Alquiler Seguridad Excelente Estado AAA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,841a7a99-f1c1-4fd9-a7e5-8ddbf5a90670,https://www.remax.com.ar/listings/alquiler-comercial-oficina-consultorio-caballito,2026-08-13T22:38:32+00:00,alquiler,departamento_estandar,550000.0,ARS,ARS 550000.0,120000.0,ARS,Avenida José María Moreno 100,Avenida José María Moreno,100,,caballito,Caballito,6.0,Capital Federal,-34.6195317,-58.4356725,30.52,30.52,2.0,,1,,,,18020.97,ALQUILER COMERCIAL- OFICINA/CONSULTORIO- CABALLITO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,83ef20ca-26ee-4f04-b010-1d9b32f08ba9,https://www.remax.com.ar/listings/alquiler-depto-2-amb-san-nicolas,2026-08-13T22:38:32+00:00,alquiler,departamento_estandar,650000.0,ARS,ARS 650000.0,130000.0,ARS,Uruguay 300,Uruguay,300,,san nicolas,San Nicolás,1.0,Capital Federal,-34.6045899,-58.3864401,44.95,40.53,2.0,,1,,,,14460.51,Alquiler Depto. 2 amb. San Nicolás,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
